id;ident;iata;name;latitude_deg;longitude_deg
7123;SUCA;CYR;Laguna de Los Patos International Airport;-34.45640182;-57.77059937
7125;SDAM;CPQ;Amarais Airport;-22.85919952;-47.10820007
7126;KGYR;GYR;Phoenix Goodyear Airport;33.42250061;-112.3759995
7128;YTWB;TWB;Toowoomba Airport;-27.542801;151.916
7129;YLLE;BBL;Ballera Airport;-27.405633;141.809458
7131;UAUR;AYK;Arkalyk North Airport;50.3185997;66.95279694
7135;PAGN;AGN;Angoon Seaplane Base;57.503601;-134.585007
7136;PAEL;ELV;Elfin Cove Seaplane Base;58.19520187;-136.3470001
7140;PANR;FNR;Funter Bay Seaplane Base;58.25439835;-134.897995
7142;PAOH;HNH;Hoonah Airport;58.0961;-135.410111
7146;PAMM;MTM;Metlakatla Seaplane Base;55.131001;-131.578003
7148;PAHY;HYG;Hydaburg Seaplane Base;55.20629883;-132.8280029
7154;PAII;EGX;Egegik Airport;58.1855011;-157.375
7157;PAPE;KPV;Perryville Airport;55.905998;-159.162993
7158;PAPN;PIP;Pilot Point Airport;57.58039856;-157.5720062
7159;PFWS;WSN;South Naknek Nr 2 Airport;58.70339966;-157.0079956
7160;PAKH;AKK;Akhiok Airport;56.93870163;-154.1829987
7161;PAKY;KYK;Karluk Airport;57.56710052;-154.4499969
7162;PALB;KLN;Larsen Bay Airport;57.53509903;-153.9779968
7177;PAFM;ABL;Ambler Airport;67.1063;-157.856989
7178;PABL;BKC;Buckland Airport;65.9815979;-161.1490021
7179;PAIK;IAN;Bob Baker Memorial Airport;66.97599792;-160.4369965
7180;PAOB;OBU;Kobuk Airport;66.91230011;-156.8970032
7181;PFNO;ORV;Robert (Bob) Curtis Memorial Airport;66.81790161;-161.0189972
7182;PASK;WLK;Selawik Airport;66.60009766;-159.9859924
7183;PFKT;KTS;Brevig Mission Airport;65.33129883;-166.4660034
7184;PFEL;ELI;Elim Airport;64.61470032;-162.2720032
7185;PAGL;GLV;Golovin Airport;64.55049896;-163.0070038
7186;PATE;TLA;Teller Airport;65.24040222;-166.3390045
7187;PAIW;WAA;Wales Airport;65.622593;-168.095
7188;PAWM;WMO;White Mountain Airport;64.68920136;-163.4129944
7190;PAKK;KKA;Koyuk Alfred Adams Airport;64.9394989;-161.154007
7191;PAMK;SMK;St Michael Airport;63.49010086;-162.1100006
7192;PFSH;SKK;Shaktoolik Airport;64.37110138;-161.223999
7194;PATC;TNC;Tin City Long Range Radar Station Airport;65.56310272;-167.9219971
7195;PAAK;AKB;Atka Airport;52.22029877;-174.2059937
7196;PAKO;IKO;Nikolski Air Station;52.9416008;-168.848999
7198;PACY;CYT;Yakataga Airport;60.080974;-142.494541
7199;PAUK;AUK;Alakanuk Airport;62.68004227;-164.6599274
7201;PAKI;KPN;Kipnuk Airport;59.93299866;-164.0310059
7202;PAKF;KFP;False Pass Airport;54.84740067;-163.4100037
7203;PAOU;NLG;Nelson Lagoon Airport;56.00749969;-161.1600037
7204;PAAL;PML;Port Moller Airport;56.00600052;-160.5610046
7205;PAKW;KLW;Klawock Airport;55.57920074;-133.076004
7206;PAQH;KWN;Quinhagak Airport;59.7551;-161.845
7207;PFKO;KOT;Kotlik Airport;63.0306015;-163.5330048
7208;PFKU;KYU;Koyukuk Airport;64.87609863;-157.727005
7209;PACM;SCM;Scammon Bay Airport;61.84529877;-165.5709991
7210;PANO;NNL;Nondalton Airport;59.98020172;-154.8390045
7213;PADY;KKH;Kongiganak Airport;59.96080017;-162.8809967
7214;PAFS;NIB;Nikolai Airport;63.0186;-154.358002
7217;PFAK;AKI;Akiak Airport;60.9029007;-161.2310028
7220;PAWI;AIN;Wainwright Airport;70.63800049;-159.9949951
7221;SAHZ;APZ;Zapala Airport;-38.975498;-70.113602
7222;SAHS;RDS;Rincon De Los Sauces Airport;-37.3905983;-68.90419769
7226;SCNT;PNT;Tte. Julio Gallardo Airport;-51.67150116;-72.52839661
7229;SAVS;SGV;Sierra Grande Airport;-41.59170151;-65.33940125
7230;SAVJ;IGB;Cabo F.A.A. H. R. Bordon Airport;-41.32089996;-69.57489777
7233;PFCB;NCN;Chenega Bay Airport;60.07730103;-147.9920044
7235;PFTO;TKJ;Tok Junction Airport;63.32949829;-142.9539948
7236;PACR;IRC;Circle City /New/ Airport;65.830498;-144.076008
7240;PASL;SLQ;Sleetmute Airport;61.70050049;-157.1660004
7245;PAMH;LMA;Minchumina Airport;63.886002;-152.302002
7246;PAML;MLY;Manley Hot Springs Airport;64.99759674;-150.6439972
7251;CNH2;YNP;Natuashish Airport;55.913898;-61.184399
7252;CCD4;YSO;Postville Airport;54.9105;-59.78507
7253;CYKG;YWB;Kangiqsujuaq (Wakeham Bay) Airport;61.58860016;-71.92939758
7254;CYTF;YTF;Alma Airport;48.50889969;-71.64189911
7255;CYGV;YGV;Havre St Pierre Airport;50.2818985;-63.6114006
7256;CYXK;YXK;Rimouski Airport;48.47809982;-68.49690247
7259;CYBQ;XTL;Tadoule Lake Airport;58.7061;-98.512199
7260;CZWH;XLB;Lac Brochet Airport;58.61750031;-101.4690018
7261;CZSN;XSI;South Indian Lake Airport;56.7928009;-98.90720367
7262;CYBT;YBT;Brochet Airport;57.8894;-101.679001
7263;CZGR;ZGR;Little Grand Rapids Airport;52.04560089;-95.46579742
7264;CYCR;YCR;Cross Lake (Charlie Sinclair Memorial) Airport;54.61059952;-97.76080322
7265;CYRS;YRS;Red Sucker Lake Airport;54.16719818;-93.55719757
7266;CYOP;YOP;Rainbow Lake Airport;58.49140167;-119.4079971
7267;CYBF;YBY;Bonnyville Airport;54.304199;-110.744003
7268;CAC8;ZNA;Nanaimo Harbour Water Airport;49.18330002;-123.9499969
7269;CAX6;YGG;Ganges Seaplane Base;48.8545;-123.4969
7273;CZBB;YDT;Boundary Bay Airport;49.0742;-123.012001
7274;CYNJ;YLY;Langley Airport;49.10079956;-122.6309967
7277;CFJ2;YFJ;Wekweeti Airport;64.190804;-114.077002
7291;MNCI;RNI;Corn Island;12.16289997;-83.063797
7292;MNBZ;BZA;San Pedro Airport;13.94999981;-84.59999847
7293;MNRT;RFS;Rosita Airport;13.88969994;-84.4088974
7294;MNSI;SIU;Siuna;13.72722244;-84.77777863
7295;MNWP;WSP;Waspam Airport;14.73919964;-83.9693985
7296;MNSC;NCR;San Carlos;11.13339996;-84.76999664
7297;MRCR;PLD;Playa Samara/Carrillo Airport;9.870510101;-85.48139954
7301;MDCZ;COZ;Constanza - Expedicion 14 de Junio National Airport;18.90749931;-70.72190094
7302;MKNG;NEG;Negril Airport;18.34280014;-78.33209991
7307;TJRV;NRR;Jose Aponte de la Torre Airport;18.24530029;-65.6434021
7309;VI22;SPB;Charlotte Amalie Harbor Seaplane Base;18.33860016;-64.94069672
7311;SAVR;ARR;D. Casimiro Szlapelis Airport;-45.013599;-70.812202
7312;SAWS;JSM;Jose De San Martin Airport;-44.04859924;-70.45890045
7313;SLUY;UYU;Uyuni Airport;-20.44630051;-66.8483963
7317;SLRQ;RBQ;Rurenabaque Airport;-14.42790031;-67.49680328
7320;NGAB;ABF;Abaiang Airport;1.798609972;173.0410004
7325;SMBN;ABN;Albina Airport;5.512720108;-54.05009842
7330;SMDA;DRJ;Drietabbetje Airport;4.111359;-54.672766
7334;SMMO;MOJ;Moengo Airstrip;5.6076;-54.4003
7335;SMNI;ICK;Nieuw Nickerie Airport;5.955560207;-57.03939819
7336;SMPA;OEM;Vincent Fayks Airport;3.345279932;-55.44250107
7339;SMST;SMZ;Stoelmanseiland Airport;4.349999905;-54.41666794
7340;SMCO;TOT;Totness Airport;5.865829945;-56.32749939
7341;SMWA;AGI;Wageningen Airstrip;5.841128;-56.673328
7346;SYOR;ORJ;Orinduik Airport;4.725269794;-60.03499985
7347;SYAN;NAI;Annai Airport;3.959439993;-59.12419891
7349;SYIB;IMB;Imbaimadai Airport;5.708109856;-60.2942009
7350;SYKM;KAR;Kamarang Airport;5.865340233;-60.61420059
7351;SYMB;USI;Mabaruma Airport;8.199999809;-59.78329849
7352;SYMD;MHA;Mahdia Airport;5.277490139;-59.15110016
7353;SGPJ;PJC;Dr Augusto Roberto Fuster International Airport;-22.63999939;-55.83000183
7354;SKAD;ACD;Alcides Fernandez Airport;8.51667;-77.3
7355;SKSA;RVE;Los Colonizadores Airport;6.951868;-71.857179
7357;UEBB;BQJ;Batagay Airport;67.64800262;134.6950073
7359;SKVG;VGZ;Villa Garzon Airport;0.978767;-76.6056
7360;SKEB;EBG;El Bagre Airport;7.59647;-74.8089
7361;SKCU;CAQ;Juan H White Airport;7.96847;-75.1985
7362;SKCD;COG;Mandinga Airport;5.08333;-76.7
7363;SKTL;TLU;Golfo de Morrosquillo Airport;9.50945;-75.5854
7364;SBCB;CFB;Cabo Frio Airport;-22.92169952;-42.07429886
7367;SWSI;OPS;Presidente Joao Batista Figueiredo Airport;-11.88500023;-55.58610916
7368;SWGI;GRP;Gurupi Airport;-11.73960018;-49.13219833
7369;SNKE;CMP;Santana do Araguaia Airport;-9.319970131;-50.32849884
7370;SNVS;BVS;Breves Airport;-1.636530042;-50.4435997
7371;SNSW;SFK;Soure Airport;-0.699431002;-48.52099991
7372;SWPI;PIN;Parintins Airport;-2.673019886;-56.77719879
7373;SNBR;BRA;Barreiras Airport;-12.07890034;-45.00899887
7374;SWST;STZ;Santa Terezinha Airport;-10.46472168;-50.51861191
7375;SBMC;MQH;Minacu Airport;-13.5491;-48.195301
7376;SWGN;AUX;Araguaina Airport;-7.22787;-48.240501
7377;SWNA;NVP;Novo Aripuana Airport;-5.118030071;-60.36489868
7379;SIMK;FRC;Tenente Lund Pressoto Airport;-20.592199;-47.3829
7380;SSDO;DOU;Dourados Airport;-22.2019;-54.926601
7381;SWLB;LBR;Labrea Airport;-7.278969765;-64.76950073
7382;SWRD;ROO;Maestro Marinho Franco Airport;-16.586;-54.7248
7383;SBGU;GPB;Tancredo Thomas de Faria Airport;-25.38750076;-51.52019882
7384;SSJA;JCB;Santa Terezinha Airport;-27.17140007;-51.55329895
7394;SWLC;RVD;General Leite de Castro Airport;-17.83472252;-50.95611191
7395;SBAX;AAX;Romeu Zema Airport;-19.5632;-46.96039963
7396;SWMW;MBZ;Maues Airport;-3.37217;-57.7248
7397;SWBR;RBB;Borba Airport;-4.406340122;-59.60240173
7398;SWKO;CIZ;Coari Airport;-4.134059906;-63.13259888
7399;SWBC;BAZ;Barcelos Airport;-0.981292;-62.919601
7406;SWDM;DMT;Diamantino Airport;-14.37689972;-56.40039825
7407;SNGI;GNM;Guanambi Airport;-14.20820045;-42.74610138
7408;DAFI;QDJ;Tsletsi Airport;34.6657;3.351
7409;FNZG;NZA;Nzagi Airport;-7.716939926;21.35820007
7411;FNLK;LBZ;Lucapa Airport;-8.445727348;20.73208618
7412;FNCP;KNP;Capanda Airport;-9.769370079;15.4553194
7413;FTTN;AMC;Am Timan Airport;11.0340004;20.27400017
7414;HEOW;GSQ;Shark El Oweinat International Airport;22.58569908;28.71660042
7415;KMRB;MRB;Eastern WV Regional Airport/Shepherd Field;39.40190125;-77.98459625
7416;HALA;AWA;Awassa Airport;7.066999912;38.5
7417;HAJJ;JIJ;Wilwal International Airport;9.3325;42.9121
7418;HAMA;MKS;Mekane Selam Airport;10.7254;38.7415
7419;HADM;DBM;Debra Marcos Airport;10.35000038;37.71699905
7420;HADT;DBT;Debre Tabor Airport;11.96700001;38
7421;HAHM;QHR;Harar Meda Airport;8.7163;39.0059
7422;HAGB;GOB;Robe Airport;7.1160634;40.0463033
7423;FOOY;MYB;Mayumba Airport;-3.4584198;10.67407608
7424;HKMS;MRE;Mara Serena Lodge Airstrip;-1.406111;35.008057
7426;HKMK;JJM;Mulika Lodge Airport;0.165083006;38.19514084
7427;HSMK;RBX;Rumbek Airport;6.824999809;29.66900063
7429;GLCP;CPA;Cape Palmas Airport;4.379020214;-7.696949959
7437;FQIA;IHC;Inhaca Airport;-25.9971447;32.92935181
7442;GOSM;MAX;Ouro Sogui Airport;15.59360027;-13.32279968
7443;FSSB;BDI;Bird Island Airport;-3.72472;55.205299
7446;HSSW;WHF;Wadi Halfa Airport;21.80269814;31.52157784
7447;DTNH;NBE;Enfidha - Hammamet International Airport;36.075833;10.438611
7453;LTDA;HTY;Hatay Airport;36.36277771;36.28222275
7456;NTAV;RVV;Raivavae Airport;-23.8852005;-147.6620026
7457;ZGFS;FUO;Foshan Shadi Airport;23.08329964;113.0699997
7458;ZGHZ;HUZ;Huizhou Airport;23.04999924;114.5999985
7459;LEDA;ILD;Lleida-Alguaire Airport;41.728185;0.535023
7464;BIBD;BIU;Bildudalur Airport;65.64129639;-23.5461998
7465;BIGJ;GJR;Gjogur Airport;65.99530029;-21.32690048
7466;BIKR;SAK;Saudarkrokur Airport;65.73169708;-19.57279968
7468;EIMN;IIA;Inishmaan Aerodrome;53.0929985;-9.568059921
7470;ZMUL;ULG;Ulgii Mongolei Airport;48.99330139;89.92250061
7472;UTDT;KQT;Qurghonteppa International Airport;37.86640167;68.86470032
7473;ULWW;VGD;Vologda Airport;59.28250122;39.94440079
7475;UERO;ONK;Olenyok Airport;68.514999;112.480003
7476;UERS;SYS;Saskylakh Airport;71.92790222;114.0800018
7480;ULAL;LDG;Leshukonskoye Airport;64.89600372;45.72299957
7488;LEHC;HSK;Huesca/Pirineos Airport;42.0760994;-0.316666991
7489;LERL;CQM;Ciudad Real Central Airport;38.85638889;-3.97
7490;ORNI;NJF;Al Najaf International Airport;31.989853;44.404317
7492;EGEY;CSA;Colonsay Airstrip;56.05749893;-6.243060112
7494;KUZA;RKH;Rock Hill - York County Airport;34.9878006;-81.05719757
7495;KAGC;AGC;Allegheny County Airport;40.35440063;-79.93019867
7496;KVQQ;VQQ;Cecil Airport;30.21870041;-81.87670136
7497;KFTY;FTY;Fulton County Airport Brown Field;33.77909851;-84.52140045
7499;OATN;TII;Tarin Kowt Airport;32.60419846;65.86579895
7500;OAZJ;ZAJ;Zaranj Airport;30.972222;61.865833
7501;OACC;CCN;Chakcharan Airport;34.53300095;65.26699829
7503;ZSFY;FUG;Fuyang Xiguan Airport;32.882157;115.734364
7504;ZSLD;LCX;Longyan Guanzhishan Airport;25.67469978;116.7470016
7505;ZPBS;BSD;Baoshan Yunduan Airport;25.053301;99.168297
7506;ZUYI;ACX;Xingyi Airport;25.08638889;104.9594444
7508;ZUNP;HZH;Liping Airport;26.32217;109.1499
7511;KOSU;OSU;The Ohio State University Airport - Don Scott Field;40.0798;-83.072998
7513;KADS;ADS;Addison Airport;32.96860123;-96.83640289
7514;KDTS;DSI;Destin Executive Airport;30.40010071;-86.47149658
7516;UKOH;KHE;Kherson International Airport;46.6758;32.506401
7517;NZRC;SZS;Ryan's Creek Aerodrome;-46.8997;168.100998
7519;ZGCJ;HJJ;Zhijiang Airport;27.44111111;109.7
7521;CYQI;YQI;Yarmouth Airport;43.82690048;-66.08809662
7522;KISO;ISO;Kinston Regional Jetport At Stallings Field;35.33140183;-77.6088028
7523;KFFA;FFA;First Flight Airport;36.01819992;-75.6713028
7527;ZPLC;LNJ;Lintsang Airfield;23.73810005;100.0250015
7532;SBCJ;CKS;Carajas Airport;-6.115277767;-50.00138855
7536;WIOM;MWK;Tarempa Airport;3.348119974;106.2580032
7546;OIBP;PGU;Persian Gulf International Airport;27.379601;52.737701
7547;OISY;YES;Yasouj Airport;30.70050049;51.54510117
7548;ORBM;OSM;Mosul International Airport;36.305801;43.1474
7549;RJBT;TJH;Tajima Airport;35.51279831;134.7870026
7550;RJDA;AXJ;Amakusa Airport;32.482498;130.158997
7551;RJKI;KKX;Kikai Airport;28.32130051;129.9279938
7552;RORA;AGJ;Aguni Airport;26.59250069;127.2409973
7556;ZMDN;ULZ;Donoi Airport;47.7093;96.5258
7557;ZMBN;UGA;Bulgan Airport;48.85499954;103.4759979
7558;ZMUG;ULO;Ulaangom Airport;50.066588;91.938273
7560;RPLU;LBX;Lubang Airport;13.85540009;120.1050034
7563;UTDK;TJU;Kulob Airport;37.98809814;69.80500031
7564;RCCM;CMJ;Chi Mei Airport;23.21310043;119.4179993
7565;UTAT;TAZ;Daoguz Airport;41.761101;59.826698
7566;YBWX;BWB;Barrow Island Airport;-20.86440086;115.4059982
7569;YDBY;DRB;Derby Airport;-17.37000084;123.6610031
7570;YWLG;WGE;Walgett Airport;-30.03280067;148.1260071
7571;YBTI;BRT;Bathurst Island Airport;-11.76920033;130.6199951
7572;YDKI;DKI;Dunk Island Airport;-17.94169998;146.1399994
7573;YLZI;LZR;Lizard Island Airport;-14.673273;145.454571
7574;YHML;HLT;Hamilton Airport;-37.64889908;142.0650024
7575;YHLC;HCQ;Halls Creek Airport;-18.23390007;127.6699982
7576;YFTZ;FIZ;Fitzroy Crossing Airport;-18.18190002;125.5589981
7577;YNRV;RVT;Ravensthorpe Airport;-33.79719925;120.2080002
7579;KPVU;PVU;Provo Municipal Airport;40.21920013;-111.7229996
7580;KSBS;SBS;Steamboat Springs Bob Adams Field;40.5163002;-106.8659973
7581;KDTA;DTA;Delta Municipal Airport;39.38059998;-112.5080032
7583;KPUC;PUC;Carbon County Regional/Buck Davis Field;39.61389923;-110.7509995
7584;KLAM;LAM;Los Alamos Airport;35.87979889;-106.2689972
7586;KHII;HII;Lake Havasu City Airport;34.571098;-114.358002
7587;KINW;INW;Winslow Lindbergh Regional Airport;35.02190018;-110.7229996
7588;KDGL;DGL;Douglas Municipal Airport;31.34259987;-109.5059967
7589;NGMK;MZK;Marakei Airport;2.058609962;173.2709961
7590;NGTB;AEA;Abemama Atoll Airport;0.490833014;173.8289948
7591;NGUK;AAK;Buariki Airport;0.185277998;173.6369934
7592;NGKT;KUC;Kuria Airport;0.218611002;173.4420013
7593;NGTR;AIS;Arorae Island Airport;-2.616110086;176.8029938
7594;NGTM;TMN;Tamana Island Airport;-2.485830069;175.9700012
7595;NGBR;BEZ;Beru Airport;-1.354719996;176.0070038
7596;NGNU;NIG;Nikunau Airport;-1.314440012;176.4100037
7597;NGTU;BBG;Butaritari Atoll Airport;3.08583;172.811005
7598;NGMN;MTK;Makin Island Airport;3.374439955;172.9920044
7599;NGMA;MNK;Maiana Airport;1.003610015;173.0310059
7600;NGTO;NON;Nonouti Airport;-0.63972199;174.4279938
7601;NGTS;TSU;Tabiteuea South Airport;-1.474439979;175.0639954
7610;NZWT;WTZ;Whitianga Airport;-36.83169937;175.6790009
7611;NZTK;KTF;Takaka Airport;-40.81330109;172.7749939
7615;AGAF;AFT;Afutara Aerodrome;-9.191388889;160.9486111
7616;AGAR;RNA;Ulawa Airport;-9.860543583;161.9795465
7617;AGGC;CHY;Choiseul Bay Airport;-6.711944;156.396111
7618;AGGT;NNB;Santa Ana Airport;-10.847994;162.454108
7619;AGGY;XYA;Yandina Airport;-9.092816;159.21841
7620;AGBT;BPF;Batuna Aerodrome;-8.562027778;158.1193056
7621;KBOW;BOW;Bartow Municipal Airport;27.94339943;-81.78340149
7627;NSFQ;FTI;Fitiuta Airport;-14.2172;-169.425003
7629;KLVK;LVK;Livermore Municipal Airport;37.69340134;-121.8199997
7630;KMPI;RMY;Mariposa Yosemite Airport;37.51089859;-120.0400009
7633;FYGF;GFY;Grootfontein Airport;-19.60219955;18.12269974
7634;FYRU;NDU;Rundu Airport;-17.9564991;19.71940041
7646;KTRM;TRM;Jacqueline Cochran Regional Airport;33.62670135;-116.1600037
7647;KSMO;SMO;Santa Monica Municipal Airport;34.01580048;-118.4509964
7648;KUDD;UDD;Bermuda Dunes Airport;33.74840164;-116.2750015
7649;KSDL;SCF;Scottsdale Airport;33.6228981;-111.9110031
7650;KOLM;OLM;Olympia Regional Airport;46.9693985;-122.9029999
7652;KRIL;RIL;Garfield County Regional Airport;39.526299;-107.726997
7653;KSAA;SAA;Shively Field;41.444901;-106.823997
7654;KPDK;PDK;DeKalb Peachtree Airport;33.87559891;-84.30200195
7655;KBMG;BMG;Monroe County Airport;39.14599991;-86.61669922
7656;KSUA;SUA;Witham Field;27.18169975;-80.22109985
7657;KMMU;MMU;Morristown Municipal Airport;40.79940033;-74.41490173
7658;KAPC;APC;Napa County Airport;38.2132;-122.280998
7659;KSDM;SDM;Brown Field Municipal Airport;32.57229996;-116.9800034
7662;KVNC;VNC;Venice Municipal Airport;27.07159996;-82.44029999
7663;KPHK;PHK;Palm Beach County Glades Airport;26.78499985;-80.69339752
7669;KECP;ECP;Northwest Florida Beaches International Airport;30.357106;-85.795414
7670;KSBD;SBD;San Bernardino International Airport;34.09540176;-117.2350006
7671;SNVB;VAL;Valenca Airport;-13.2965;-38.992401
7673;SNRU;CAU;Caruaru Airport;-8.282389641;-36.01350021
7674;PWAK;AWK;Wake Island Airfield;19.28210068;166.6360016
7675;SDNY;QNV;Aeroclube Airport;-22.74530029;-43.46030045
7683;KSQL;SQL;San Carlos Airport;37.51190186;-122.25
7690;KRWI;RWI;Rocky Mount Wilson Regional Airport;35.85630035;-77.89189911
7692;PASX;SXQ;Soldotna Airport;60.47570038;-151.0339966
7693;KSEE;SEE;Gillespie Field;32.82619858;-116.9720001
7700;VVPR;PHA;Phan Rang Airport;11.6335001;108.9520035
7701;VVNS;SQH;Na-San Airport;21.21699905;104.0329971
7702;KTRK;TKF;Truckee Tahoe Airport;39.31999969;-120.1399994
7703;LFTU;FRJ;Frejus Airport;43.4175;6.7357
7704;YGLG;GEX;Geelong Airport;-38.22499847;144.3329926
7717;KLVM;LVM;Mission Field;45.69940186;-110.447998
7727;UT25;GMV;Monument Valley Airport;37.01670074;-110.2009964
7729;KJRA;JRA;West 30th St. Heliport;40.754501;-74.007103
7732;KLAL;LAL;Lakeland Linder International Airport;27.988899;-82.018602
7766;VNSB;SYH;Syangboche Airport;27.8112;86.7124
7769;KF70;RBK;French Valley Airport;33.57419968;-117.1279984
7772;LIER;FNU;Oristano-Fenosu Airport;39.895308;8.642661
7774;VOMY;MYQ;Mysore Airport;12.23;76.655833
7776;KMGY;MGY;Dayton-Wright Brothers Airport;39.5890007;-84.22489929
7778;KFDY;FDY;Findlay Airport;41.01350021;-83.66870117
7782;YPSH;PEA;Penneshaw Airport;-35.75584629;137.9628754
7792;KEMP;EMP;Emporia Municipal Airport;38.33209991;-96.19120026
7804;EGTB;HYC;Wycombe Air Park;51.61169815;-0.80833298
7805;EGHJ;BBP;Bembridge Airport;50.67810059;-1.109439969
7809;KSPF;SPF;Black Hills Airport-Clyde Ice Field;44.4803009;-103.7829971
7812;EPOK;QYD;Oksywie Military Air Base;54.57970047;18.51720047
7817;KOLV;OLV;Olive Branch Airport;34.97869873;-89.78690338
7818;SCVM;KNA;Vina del mar Airport;-32.9496;-71.4786
7821;LTAS;ONQ;Zonguldak Airport;41.50640106;32.08860016
7822;KBJC;BJC;Rocky Mountain Metropolitan Airport;39.90879822;-105.1169968
7826;KSLE;SLE;Salem Municipal Airport/McNary Field;44.90950012;-123.0029984
7827;KUTA;UTM;Tunica Municipal Airport;34.68099976;-90.34670258
7830;FLKY;ZKB;Kasaba Bay Airport;-8.524999619;30.66300011
7831;KLND;LND;Hunt Field;42.81520081;-108.7300034
7839;KMWC;MWC;Lawrence J Timmerman Airport;43.110401;-88.034401
7840;KJVL;JVL;Southern Wisconsin Regional Airport;42.62030029;-89.04160309
7847;KLZU;LZU;Gwinnett County Briscoe Field;33.97809982;-83.96240234
7848;KBWG;BWG;Bowling Green Warren County Regional Airport;36.96450043;-86.41970062
7849;KRVS;RVS;Richard Lloyd Jones Jr Airport;36.03960037;-95.98459625
7853;OMDM;NHD;Al Minhad Air Base;25.02680016;55.36619949
7854;UKKG;KGO;Kirovograd Airport;48.5428009;32.28499985
7856;HEAL;DBB;El Alamein International Airport;30.92449951;28.46139908
7857;KBCE;BCE;Bryce Canyon Airport;37.70640183;-112.1449966
7861;UUMU;CKL;Chkalovskiy Air Base;55.8783;38.061699
7862;ZUTC;TCZ;Tengchong Tuofeng Airport;24.93805556;98.48583333
7863;UKFB;UKS;Belbek Airport;44.68899918;33.57099915
7868;OAZI;OAZ;Camp Bastion Airport;31.86380005;64.22460175
7869;KIXD;JCI;New Century Aircenter Airport;38.83089828;-94.89029694
7870;KESN;ESN;Easton Newnam Field;38.80419922;-76.06900024
7871;ENHA;HMR;Stafsberg Airport;60.81809998;11.06799984
7875;KMYV;MYV;Yuba County Airport;39.09780121;-121.5699997
7880;KDUC;DUC;Halliburton Field;34.47090149;-97.9598999
7885;KUVA;UVA;Garner Field;29.2112999;-99.74359894
7886;KLOT;LOT;Lewis University Airport;41.6072998;-88.09619904
7888;KCCR;CCR;Buchanan Field;37.98970032;-122.0569992
7889;07FA;OCA;Ocean Reef Club Airport;25.3253994;-80.27480316
7894;ZYLS;YUS;Yushu Batang Airport;32.83638889;97.03638889
7898;ZSSH;HIA;Lianshui Airport;33.79083333;119.125
7902;CYOO;YOO;Toronto/Oshawa Executive Airport;43.922798;-78.894997
7905;EDTL;LHA;Lahr Airport;48.36930084;7.827720165
7906;VYMY;NYW;Monywar Airport;22.221638;95.093479
7907;KUNI;ATO;Ohio University Snyder Field;39.21099854;-82.23139954
7908;KSGH;SGH;Springfield-Beckley Municipal Airport;39.84030151;-83.84020233
7911;MDHE;HEX;Herrera Airport;18.46969986;-69.9693985
7912;YCOO;CDA;Cooinda Airport;-12.90330029;132.5319977
7913;YJAB;JAB;Jabiru Airport;-12.6583004;132.8930054
7924;GFHA;HGS;Hastings Airport;8.397130013;-13.12909985
7925;KTOP;TOP;Philip Billard Municipal Airport;39.06869888;-95.62249756
7930;KMQY;MQY;Smyrna Airport;36.00899887;-86.52010345
7931;KUOS;UOS;Franklin County Airport;35.20510101;-85.89810181
7932;ZUAL;NGQ;Ngari Gunsa Airport;32.1;80.05305556
7933;EDBC;CSO;Cochstedt Airport;51.85639954;11.42029953
7936;KPWK;PWK;Chicago Executive Airport;42.114222;-87.901494
7938;KKLS;KLS;Southwest Washington Regional Airport;46.11800003;-122.8980026
7946;NTGY;ZTA;Tureia Airport;-20.78969955;-138.5700073
7962;MPOA;PUE;Puerto Obaldia Airport;8.667;-77.418
